127.0.0.1 - - [20/Mar/2012:09:15:08 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:15:09 -0300] "GET /MySpaceShip/articles/othercomps.html HTTP/1.1" 200 974
127.0.0.1 - - [20/Mar/2012:09:15:09 -0300] "GET /MySpaceShip/articles/js/othercomps.js HTTP/1.1" 404 1066
127.0.0.1 - - [20/Mar/2012:09:15:09 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:15:10 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:15:12 -0300] "GET /MySpaceShip/js/othercomps.js?_=1332245712197 HTTP/1.1" 200 537
127.0.0.1 - - [20/Mar/2012:09:15:12 -0300] "GET /MySpaceShip/css/jquery-ui/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 200 90
127.0.0.1 - - [20/Mar/2012:09:15:15 -0300] "GET /MySpaceShip/testdata/customdata.json?term=j HTTP/1.1" 200 395
127.0.0.1 - - [20/Mar/2012:09:15:16 -0300] "GET /MySpaceShip/testdata/customdata.json?term=jq HTTP/1.1" 200 395
127.0.0.1 - - [20/Mar/2012:09:15:17 -0300] "GET /MySpaceShip/testdata/customdata.json?term=jqu HTTP/1.1" 200 395
127.0.0.1 - - [20/Mar/2012:09:15:48 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:15:48 -0300] "GET /MySpaceShip/formlayoutajax.html HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:49 -0300] "GET /MySpaceShip/css/mainlayout.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:49 -0300] "GET /MySpaceShip/css/formlayout.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:49 -0300] "GET /MySpaceShip/css/jquery-ui/ui-lightness/jquery-ui-1.8.18.custom.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:49 -0300] "GET /MySpaceShip/js/libs/css3-mediaqueries.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:49 -0300] "GET /MySpaceShip/js/libs/jquery-1.7.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:49 -0300] "GET /MySpaceShip/js/libs/jquery-ui-1.8.18.custom.min.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:49 -0300] "GET /MySpaceShip/js/libs/autonumeric-1.7.4.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:49 -0300] "GET /MySpaceShip/images/ship1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:49 -0300] "GET /MySpaceShip/images/ship3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:49 -0300] "GET /MySpaceShip/images/ship4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:49 -0300] "GET /MySpaceShip/images/ship2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:49 -0300] "GET /MySpaceShip/images/ship5.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:49 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:15:50 -0300] "GET /MySpaceShip/js/othercomps.js?_=1332245750892 HTTP/1.1" 200 552
127.0.0.1 - - [20/Mar/2012:09:15:51 -0300] "GET /MySpaceShip/css/jquery-ui/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:51 -0300] "GET /MySpaceShip/images/calendar.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:53 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:15:54 -0300] "GET /MySpaceShip/articles/othercomps.html HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:15:54 -0300] "GET /MySpaceShip/articles/js/othercomps.js HTTP/1.1" 404 1066
127.0.0.1 - - [20/Mar/2012:09:15:54 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:15:55 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:15:56 -0300] "GET /MySpaceShip/js/othercomps.js?_=1332245756606 HTTP/1.1" 200 552
127.0.0.1 - - [20/Mar/2012:09:15:59 -0300] "GET /MySpaceShip/testdata/customdata.json?term=j HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:16:17 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:16:36 -0300] "GET /MySpaceShip/testdata/customdata.json?term= HTTP/1.1" 200 395
127.0.0.1 - - [20/Mar/2012:09:16:37 -0300] "GET /MySpaceShip/testdata/customdata.json?term=j HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:16:38 -0300] "GET /MySpaceShip/testdata/customdata.json?term=jq HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:38:27 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:38:30 -0300] "GET /MySpaceShip/articles/othercomps.html HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:38:31 -0300] "GET /MySpaceShip/articles/js/othercomps.js HTTP/1.1" 404 1066
127.0.0.1 - - [20/Mar/2012:09:38:31 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:42:35 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:44:28 -0300] "GET /MySpaceShip/articles/othercomps.html HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:44:28 -0300] "GET /MySpaceShip/articles/js/othercomps.js HTTP/1.1" 404 1066
127.0.0.1 - - [20/Mar/2012:09:44:29 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:44:30 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:44:31 -0300] "GET /MySpaceShip/formlayoutajax.html HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:44:31 -0300] "GET /MySpaceShip/css/mainlayout.css HTTP/1.1" 304 -
